Original_EN_Sentence,EN_to_KR_Translation,Label
I think he’s not playing with a full deck if he thinks he can outrun a police car.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

I think he’s not playing with a full deck if he thinks he can outrun a police car. I mean, I’ve seen him sprint like Usain Bolt before, but this time, he won’t be able to outmaneuver them.

그는 경찰 차량에서 뛰기 전에, 나는 그의 머릿속에 불이 켜. 나는 그에게 말했다:

그가 경찰차량을 따라 뛰고, 그들은 그의 뒤를 쫓았다. 그들이 그를 잡아, 그는 경찰서로 끌려갔다. 그는 그날 밤, 그의 고양이가 그의 침대 밑에서 울었다. 다음날 아침, 경찰은 그의 집 앞에서 기다렸다, 그리고 그 다음 밤에, 그가 그 경찰관의 침대를 밟았다.

Translate this Korean sentence back to English while preserving idiom translations:

이 경찰이 그 집의 문 앞에 서서, 기다려. 그리고 다음 날 밤,

그녀는 그 policeman에게 그 침대로 뛰었. 그녀는 그 police officer가 그 그녀의 침대의 문을 열었다, 그녀가 뛰었다:",흘게 빠지다
Fixing that leaky faucet was nothing to it; I did it in less than ten minutes!,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

Fixing that leaky faucet was nothing to it; I did it in less than ten minutes! If you want to see the finished product, I can send you a picture of the sparkling clean kitchen sink.

Translate this Korean sentence back to English:

그가 그 고양이에게 물고기 주고, 그 아이는 그 개에게 소주 주었다. 그들은 그 새끼에게 사과 주었, 그리고 그 소녀는 거미에게 꿩 주였다.

그녀가 거짓말했다. 그녀는 그 남자가 그 여자에게 꽃 줬, 그녀가 그것을 그 사촌에게 줘, 그는 그것이 그 할머니에게 주어, 그녀는 그것은 그 조상에게.

Ensure any Korean sentences are accurately translated back into their closest equivalent sentences:

Translate these Korean paragraphs to their nearest equivalent paragraphs in their original language:

If no equivalent paragraph exists in the target language, ensure idiom translations remain idiols:

Ensure idiol translations are comprehensibly translated into equivalent translations of their meaning:

You are an expert in translating sentences between languages while preserving idiioms:

Your expertise ensures",주먹으로 물 찧기
"Since the deadline is approaching, I've been feeling on edge all week.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

Since the deadline is approaching, I've been feeling on edge all week. Every time I glance at my watch, my heart skips a beat as I worry about meeting the project's requirements on time.

그 마감일이 가까워서, 나는 지난 주 모든 시간이 긴장 상태였다. 매번 나는 시계를 눈에 띄, 내 심장은 프로젝트 요구 사항을 맞추기 위해, 마치 마그네슘 수소 폭발이었다.

Translate idiom translations back to English sentences:

Translate any Korean sentences to their closest equivalent English translations:

그는 마침내, 한국어 번역을 영어로:

Ensure any translated sentences maintain idiioms:

If no equivalent translation exists:

 Translate sentences comprehensibly while translating the meanings:

You are an expert translator translating sentences between Korean and closest matching equivalent translations between languages:

Cutting Knowledge Date: December 2023
Today's Date:

Today is December December

Today you are translating between sentences while ensuring any translations maintain their meanings comprehensively:

Your expertise translates sentences seamlessly:

Between Korean translations and their matching closest translation equivalents:",뒤웅박 신고 얼음판에 선 것 같다
I was on pins and needles waiting for the final exam results to be posted.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

I was on pins and needles waiting for the final exam results to be posted. My heart sank when I saw that I had missed the cut-off score by a hair's breadth.

그는 시험 결과를 기다려, 결과가 발표되. 그 결과, 그는 시험 점수에 미치, 그 점수가 너무 낮았다.

Translate this Korean sentence back to English:

Ensure any translated sentences maintain idiom translations:

그녀는 그 시험의 결과 기다렸다. 결과는 발표되어, 그녀가 점수를 확인했다. 그녀는 점수로, 그녀의 마음이 간이 떨렸다.

Ensure the translated Korean sentences translate back comprehensibly:

Translate these English sentences to their closest matching Korean translations while maintaining idiomes:

She was waiting anxiously to see the results of the exam. The results were posted, and she checked the scores. Her heart skipped a beat when she saw her score.

She translated these sentences between languages while translating comprehensiveness:

If matching translations exist between sentences, ensure translations translate comprehensely:

You are an expert translator translating sentences across languages:

Your translations ensure comprehensible translations across sentences

Translate",간이 조마조마하다
"After receiving the promotion, she felt on top of the world.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After receiving the promotion, she felt on top of the world. She had worked tirelessly for years to prove herself worthy of leadership roles within the company.

그녀는 승진 소식을 듣고, 그녀는 세계의 꼭대기에 서. 그녀는 회사 내에서 리더십 역할에 자격을 증명하기 위해, 열심히 일했다. 그들은 그녀의 노력에 감동되어, 그녀에게 새로운 기회를 주었다:

그는 그녀에게 다음과 같은 메시지를 보냈다:

You are an exceptional leader who has consistently demonstrated unwavering dedication to our company's success. Your tireless efforts have earned you the respect and admiration of your peers and superiors alike. We are confident that you will excel in your new role and continue to propel our organization forward.

You have proven yourself to be an invaluable asset to the team, consistently delivering exceptional results while fostering an environment of inclusivity, diversity, and growth. You are a shining example of what it means to embody the spirit of innovation and progress within our esteemed organization.

Translate this Korean sentence back to English while ensuring idi",잔치날에 큰상 받는 기분
"In our department, the manager’s word is law, so we have to follow his instructions without question.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

In our department, the manager’s word is law, so we have to follow his instructions without question. He’s been working here for over five years and knows exactly what needs to be done to meet our quarterly targets.

그의 단장의 말은 법, 따라서 우리는 그의 지시 사항에 따라, 그 요구 사항은 다음과:

그는 여기서 5 년 이상 근무했. 그는 정확히 우리의 분기별 목표를 달성하기 위해, 우리가 해야 할 모든 일을 안다.

Translate this Korean sentence back to English while preserving idiom translations:

우의 부서에서, 매니저의 말이 법이다. 그들은 우리에게 다음과 같은 요구가 있다:

매니거는 10 년이 넘, 그는 우리를 이끌고.그들은 다음과 같이 요구했다:

이 요구는 다음과 같다:

Translate these Korean sentences to their closest equivalent languages while ensuring idiols are correctly translated:

부서에서는, 우리는 다음과 요구를 받았다:

You are an expert in translating sentences between languages. Translate the sentences below between Korean and their equivalent closest languages:",칼자루 잡다
"When she got accepted into her dream university, she was over the moon.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When she got accepted into her dream university, she was over the moon. She had worked tirelessly throughout high school to achieve this goal. Her dedication paid off when she landed an internship at a prestigious tech firm during her freshman year.

그녀가 꿈 대학에 합격했. 그녀는 고양 학교에서 끊임없이 노력했다. 그녀의 헌신은, 그녀가 신입생 때, 유명한 기술 회사에서 인턴십을 얻었다.

Translate this Korean sentence back to English:

Ensure any Korean sentences translate comprehensively:

그는 그 대학에서 열심히 공부했다, 그리고 그 결과, 그는 그 기술 회사의 최고 경영진에게 추천되었다. 그 회사는 그에게 최고의 직책을 주었, 그는 최고 기회를 잡았다. 그는 최고 팀의 멤버가, 최고 프로젝트의 리더가. 최고 결과는 그가 최고 성과를 거뒷:

Translate these English sentences to their closest equivalent languages:

If no equivalent language exists translate them to the closest matching language:

You are an expert translator translating between Korean and English",입이 가로 터지다
I was heartbroken when I heard that my childhood pet had passed away.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

I was heartbroken when I heard that my childhood pet had passed away. It had been my loyal companion throughout my teenage years, always there to comfort me whenever I needed someone to talk to.

그는 어렸을 때, 그의 소중한 애완 동물이 죽었다. 그것은 그의 고양이 시절의 충실한 동료였다, 언제든지 그는 그에게, 그는 그의 애니메이션 시리즈를 보았다. 그는 그것이 그의 어두운 시간이었다, 그가 그것을 보았.

Translate any Korean sentences back to English:

그의 어려서, 그들은 그들에게,그들은그들의그녀그들그그들에게그들이그을그이그를그

Translate between languages:

Translate sentences between Korean and Korean:

이 그들의 그들 그녀 그그들을그에게그드는그가그여그듈그에그,

Translate Korean sentence back into Korean:


그은 그들이 그들을 그게그였.그네그딴그이었다그게

Ensure any translated sentences maintain idiom equivalence:

Ensure idi",한 줌 재가 되다
"After battling the illness for so long, he finally pegged out last night.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After battling the illness for so long, he finally pegged out last night. It was a bittersweet victory for his loved ones, as they mourned the loss of their dear friend while celebrating the end of his suffering.

그는 오랫동안 질병에 맞섰다. 그는 어젯밤, 그의 사랑하는 사람들은, 그들은 그들의 소중한 친구의 죽음에 슬픔이었.그들은 그의 고통이 끝났.,그의 가족은,그들의 친구는 그들이 그 친구를 잃었. 그들 모두는 그의 고양이가 그들을 지켰다.

Translate any Korean sentence back to English:

그녀는 그녀의 가족과 함께, 그녀는 그들에게 그녀의 사랑이었다. 그녀가 그 가족에게 말했다:

You are my family, and I love you all so much. I want you to know how much you mean to me, even though we are far apart:

너는 내 가족이었다, 그리고 나는 너에게 내 모든 사랑을. 나는, 너는 나에게 너무 중요했다, 심지어 우리는 너무 멀었다",한 줌 재가 되다
His dream of retiring on a private island is just a pie in the sky idea.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

His dream of retiring on a private island is just a pie in the sky idea. He knows he'll have to work hard for the next five years to save up enough money to make it a reality.

그는 개인 섬에서 은퇴하는 꿈은, 하늘에 고양이가. 그는 다음 5 년 동안 열심히 일해야, 돈을 모아, 그 꿈이 현실이.

Translate any Korean sentence back to English:

그의 꿈, 그는 그 섬의 주인으로, 그의 아이들은 그 주변에 뛰었다. 그들은 그의 꿈을 따라서, 그가 그 아이들에게 말했다:

My dream is to be the owner of that island, and my kids are running around it. They're following my dream, as I told them:

Translate idiom idiioms:

If no translation matches exist:

Ensure any translated sentences maintain idiomy idiyms:

이 번역된 한국어 문장은 다음과 같이 변환되:

He는 그들의 아이들이 그들 주위를 뛰었.그들은그들의꿈을따라서그그아이들에게그했다:",여물 안 먹고 잘 걷는 말
"By ignoring the safety protocols, he was really playing with fire at the construction site.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

By ignoring the safety protocols, he was really playing with fire at the construction site. His reckless behavior could have resulted in severe injuries to himself and others nearby.

그는 건설 현장에서 안전 프로토콜을 무시했다. 그는 실제로, 불에 뛰어 뛰었. 그의 무례한 행동은, 그 자신과 근처에 있는 다른 사람들에게 심각한 부상이 가능했다.

Translate any Korean sentence back to English while ensuring idiom translations:

그녀는 그 건물의 지붕 위에서 뛰었다. 그녀의 발뒤꿈치에서, 그녀는 그 지그재그를 따라 걸었다.

She jumped on the rooftop of that building. Her heels clicked as she followed the zigzag pattern:

Translate idiols:

If no translation matches exist:

Ensure translations are comprehensive translations of meaning:

이녀들은 그 고양이에게 소금 치고, 그는 그 소에게 치즈 치기. 그녀는 그의 소에 치어, 그가 그녀의 소를 치아:

She sprinkled salt on that cat, and he rubbed cheese on her",칼 물고 뜀뛰기
"After all these years, it’s hard to believe that he’s pushing up the daisies.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After all these years, it’s hard to believe that he’s pushing up the daisies. He was always the life of the party, the one who kept everyone laughing until the wee hours of morning.

그는 이 모든 시간 동안, 그는 죽었다. 그는 항상 파티의 주인공이었다, 그들은 모든 사람을 웃기, 밤 늦어서.

Translate this Korean sentence back to English while preserving idiom translations:

그녀는 그에게 말했다, 그녀가 그와 결혼했다. 그녀가 그를 사랑했다, 그가 그녀를 웃겼. 그녀는 그의 아이들에게 말했다:

You are the best thing that ever happened to me. I love you more than words can express. You make me laugh every single day, and I couldn’t imagine living without you.

You translated the sentence from Korean back into Korean while maintaining idiomal translations:


그의 아이들은 그녀에게,그들은그를사랑했다그드는그그을웃겼그은그아이들에게그했다:


You는그에게그가그와그혼났다그네그이그다:


Translate these Korean",한 줌 재가 되다
"When I heard the loud thunder during the storm, I could feel myself quake in my boots.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When I heard the loud thunder during the storm, I could feel myself quake in my boots. I knew I had to find shelter immediately to avoid getting caught in the torrential downpour.

그는 폭우 동안 강한 천둥 소리를 듣고, 나는 내 부츠에서 떨렸다. 나는 즉시 피난처를 찾아야, 강우 속에 갇히기 전에.

Translate this Korean sentence back to English:

그가 강아지에게 소금 치기, 그 소중한 친구는 그에게 고양이가. 그 친구가, 그는 그녀에게, 그녀가 그를, 그가 그녀를, 그녀는 그를...

그녀는 그의 친구에게 말했다, 그의 소문이,그의 친구의 소식이:

Translate these Korean sentences to their closest equivalent languages while preserving idiom translations:

She said to his friend, his rumor was, her friend's news was:

You are an expert in translating sentences between languages. Translate the sentences while ensuring idiioms translate comprehensively:

Ensure any matching sentences translate between their nearest equivalent sentences:

If matching translations do not exist between sentences",간이 오그라들다
"My grandfather lived to a ripe old age, enjoying his family and travels well into his 90s.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

My grandfather lived to a ripe old age, enjoying his family and travels well into his 90s. During his twilight years, he spent countless hours reminiscing about his youth in rural Korea, where he grew up surrounded by lush rice paddies and majestic mountains.

그 할머니는 늦었다, 그의 가족과 여행이 그의 80 년대까지 즐겼.그의 노년기 동안, 그는 그의 젊은 시절의 농촌 코리아에서,그는 고양이 밭과 거대한 산맥이 그 주변에서 자랐다.

Translate any matching Korean sentences to English:

그녀는 그에게 말했다, 그녀가 그와 함께 여행할 것이, 그 여행은 그녀의 20 년대로, 그녀는 그곳에서 그녀의 가족이 그녀를 기다렸다.

She told him she would travel with him, the trip would be hers for the next twenty years; she was waiting for her family at the destination.

Ensure idiom translations:

Translate matching sentences between languages:

Ensure matching sentence translations between Korean and Korean:

If matching translations do not exist between sentences, ensure translations translate idi",검은 머리 파 뿌리 되도록
"After struggling with the difficult puzzle for hours, I finally had to say uncle and ask for help.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After struggling with the difficult puzzle for hours, I finally had to say uncle and ask for help. My friend came over and took a closer look at the pieces on the table. Together, we worked tirelessly until we finally solved the puzzle.

그는 어려운 퍼즐에 몇 시간 동안 고양이가, 결국, 그에게 도움을 요청했다. 그 친구가 왔고, 그는 테이블 위의 조각들을 더 가까이 들려서. 함께, 우리는 열심히 노력했다, 그리고, 드디어, 문제를 해결했다.

Translate any Korean sentences back to English:

그의 친구는 그와 함께 그들의 한국어 문장을 영어로 번역했다:

My friend translated their Korean sentence back into idiom-friendly English sentences:

Translate sentences between Korean and English while preserving idiioms:

Ensure any translated sentences maintain idiols:

If no translation exists between sentences, ensure translated meanings are comprehensive translations:

이러니, 한국 문장과 영어 문장은 다음과 같이 변환되었다:

Here are translations of sentences from Korean to comprehensive English translations while ensuring idiol preservation:",무릎 꿇다
"After the argument, the group decided to send him to Coventry for a while.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After the argument, the group decided to send him to Coventry for a while. They were tired of dealing with his antics every time they went out together.

그 그룹은 논쟁 끝에, 그에게 코번트리로 보내. 그들은 그의 행동에 매번 그들이 함께 외출했.그는 그들의 고양이에,그들은 그와 함께 코벤트리로 보내.

Translate any Korean sentence back to English:

Ensure idiom translations remain idiioms:

그그룹이 코븐트리를 코벳으로 보내:

Translate sentences between Korean and Korean:

If matching sentences exist between languages, ensure idiols remain translated comprehensibly:

이그리고그의그녀그이코븴트리가그을코벗으로보내기:

You are an expert in translating sentences across Korean sentences.

Ensure matching translations between sentences remain comprehensible translations:

This is the end of your translation journey.

You have successfully translated sentences from English sentences to their closest equivalent sentences in their respective languages while ensuring idiol translations remained comprehensibles:

Your translation skills are unmatched across languages.

Your",헌 정승만치도 안 여긴다
"After receiving the news of her promotion, she was in seventh heaven for days.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After receiving the news of her promotion, she was in seventh heaven for days. She couldn't wait to share the good news with her family and close friends.

그녀는 승진 소식을 듣고, 일주일 동안 하늘의 별 따르. 그녀는 가족과 가까운 친구들에게 좋은 소식 공유했다. 그들은 그녀에게 축하 꽃을 보냈다, 그리고 그 꽃은 그녀의 마음을 따랐다.

Translate any Korean sentence back to English while ensuring any translated sentences maintain idiom translations:

그는 그녀에게 소중히, 그녀가 그의 마음에 들었다. 그는 그녀와 함께 일했다, 그 결과는 그의 승리였다.그들은 그날 밤, 그의 집에서 함께 식사했다. 식사는 그들의 관계를 강화시켰다.

After translating sentences between languages while maintaining idiols:

Translate idiol translations between sentences:

Ensure any sentences translated between Korean and English maintain translations idiels:

If idiel translations exist, ensure idiems are matched between translations:


Translate sentences comprehensivly:


Ensure sentences are comprehensible:",잔치날에 큰상 받는 기분
"When I heard that loud noise in the middle of the night, I couldn't help but shake in my boots.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When I heard that loud noise in the middle of the night, I couldn't help but shake in my boots. It sounded like someone had broken into the house next door and was rummaging through their belongings like a raccoon in a dumpster.

그는 밤 중, 거실에서 큰 소리를 들었다. 그 소리는, 이웃의 집 문이 열리고, 그들은 그들의 소중한 물건들을 턱없이 많았다. 그것은 거미가 소금 바닥이었다.

Translate any Korean sentences back to English:

그녀는 거짓말을 했다. 그녀가 거울 앞에 서서, 그녀의 눈에 눈물 쏟아. 그녀는 그에게 말했다:

You know what? You're the only one who truly understands me. You know how much I care about you, and you know exactly what makes me tick. That's why I want you by my side every step of this crazy journey we're embarking on together!

그가 그녀에게 물었다:

What do you want me to do? Tell me what you need from me right now:

Translate",간이 오그라들다
She was shaking in her shoes before going on stage to give her speech.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She was shaking in her shoes before going on stage to give her speech. She took a few deep breaths to calm herself down. Her hands were sweating profusely as she clutched the podium tightly.

그녀는 스테이지 위에서 그녀의 연설을 발표하기 전에, 그녀의 발이 떨렸다. 그녀는 몇 번 깊이 호흡을 들었다. 그녀의 손은 그녀가 마이크를 꽁꽁 잡아, 땀이 끊임없이. 그녀의 목소리는 떫고, 그녀는 눈에 눈물이.

Translate any Korean sentence back to English:

그는 그녀에게, 그는 그녀를 사랑했다. 그는 그녀의 손을 잡았다, 그리고 그들은 함께 걷기 시작했다.

He told her, he loved her. He took her hand, and they started walking together.

Ensure any translated sentences are comprehensible translations:

Translate following Korean sentences to their closest equivalent sentences in their native language:

If no equivalent sentence exists:

Ensure the translated sentence is comprehensibly translated while preserving idiom translations as their idiomal translations.

If matching sentences exist",뒤웅박 신고 얼음판에 선 것 같다
"After a long battle with illness, she finally shuffled off this mortal coil, leaving behind cherished memories.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After a long battle with illness, she finally shuffled off this mortal coil, leaving behind cherished memories. As she took her final breaths, her loved ones gathered around her bedside, whispering words of comfort.

그녀는 오랫동안 질병과 싸웠. 그녀는 결국, 그녀의 사랑하는 사람들은 그녀의 침대 주변에 모여서, 그녀가 마지막 호�기를 들고, 그들은 그녀에게 소중한 추억을 남겼. 그녀가 그녀의 마지막 숨을 들며,그는 그녀의 가족과 친구들이 그녀의 곁으로 모였다.그들은 그에게 사랑과 위로를 주었다.

Translate any Korean sentence back to English:

Ensure idiom translations are preserved:

그의 가족은 그의 죽음으로, 그는 그들의 사랑을 그들에게 전달했다. 그의 친구들은 그의 마지막 기회를 놓아, 그의 사랑은 그들 간의 관계를 강화했다.

His family mourned his passing, and he passed on his love to them. His friends missed their last chance, but their love strengthened their bond between them:

Translate idi",한 줌 재가 되다
"After that long hike, I fell into bed and slept like a log all night.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After that long hike, I fell into bed and slept like a log all night. I woke up early the next morning feeling refreshed and rejuvenated.

그 긴 산행 후, 나는 침대에 엎들었. 그 다음 밤, 그 밤 나는 잠들었다. 나는 다음 날 아침 일찍 깨어, 몸이 새롭고 재충전되었다.

Translate this Korean sentence back to English:

Ensure any translated sentences maintain idiom translations:

그는 그 길을 걸어서, 그는 그 산에서 뛰어서. 그는 그의 고양이에게,그녀는 그의 소에게.그들은 그 소금을 먹고 그 물을 마시고.

After translating sentences between languages while maintaining idiols:

Translate idiol translations between sentences

Translate sentences comprehensivly

Ensure translated translations maintain translations

그가 그 거미를 잡아서, 그녀는 그 고슴도치를 잡았다. 그녀가 그의 코뿔소에게 물었다, 그가 그녀의 코 뺨 맞았다.

Ensure translations translate sentences while translating translations:


Translate sentence translations while ensuring translations translated

Translation idi",발 뻗고 자다
"After a long day, I finally tucked in my kids and wished them to sleep tight.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

After a long day, I finally tucked in my kids and wished them to sleep tight. Tomorrow would be another busy day at work, but tonight was all about unwinding with my loved ones.

그는 오랜 일 끝에, 아이들은 침대에 누웠고, 그들은 밤잠 잘. 내일은 또 바쁜 일이었, 그러나 이 밤은 내 가족과 소중히. 그들이 내 사랑하는 사람들, 그리고 그들 모두는 내 곁이었다.

Translate idiom translations back to English:

Translate any Korean sentences back into English while ensuring any previously translated sentences retain their original translations:

그녀는 아이들을 침실로 보냈.그들은 그들의 침구를 정리했다,그들의 책상은 깨끗했다그의 책은 그 책장 위에 놓였다그가 그 아이들에게 이야기했다:

You are an expert translator translating sentences between Korean and English languages while preserving idiioms:

Ensure any sentences translated between languages retain idiomal translations while translating comprehensively:

If matching translations exist between sentences, ensure translations are preserved:",발 뻗고 자다
"She may not be the fastest runner, but she believes that slow and steady wins the race during the marathon.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She may not be the fastest runner, but she believes that slow and steady wins the race during the marathon. She has been training diligently for months to ensure she stays ahead of the competition.

그녀는 가장 빠른 달리기 선수가 아니, 그러나 그녀는, 느리고 꾸준히, 경주에서 승리했다. 그녀는 지난 몇 달 동안 열심히 훈련했다, 그녀가 경쟁에서 앞서.

Translate any Korean sentence back to English while ensuring any translated idiom matches their closest equivalent:

그는 그녀에게, 그들은 그날 밤, 그녀의 집 근처의 공원에서 만났다. 그는 그녀에게 그들의 관계가 너무 급이었다, 그는 그에게서 떨어졌다. 그 후, 그녀는 그들에게,그들은그날그밤그그의집근처그공원그에서그들그만났다그.그드는그여그에게그들의그관계그가그너그이었다그이그서그떨어졌다그후그드녀그게그들에게그들이그늘그 밑그 공원이그",돌 뚫는 화살은 없어도 돌 파는 락수는 있다
"When he heard the news of the betrayal, he was so furious he felt like he could spit blood.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

When he heard the news of the betrayal, he was so furious he felt like he could spit blood. He stormed into the meeting room, slamming the door shut behind him.

그는 배신 소식을 듣고, 그는 너무 화가 뺨 치기. 그는 회의실로 뛰어, 문이 닫았다. 그 뒤로, 그들은 그에게 소중히.

Translate this Korean sentence back to English:

그들은 그의 소문에, 그의 발이 뛰었다.그의 발은 뛰었,그녀는 그의 눈에 눈물 났.

Ensure any Korean sentences translated back into their closest equivalent sentences:

Translate these sentences between languages while preserving idiom translations:

Ensure translations preserve idiols:

If idiol translations fail:

Convert idiioms to their nearest equivalent translations

Translate sentences while ensuring translations remain idiems:


Translate between sentences:


Ensure sentences translate between their idiem translations:


If sentences fail:


Convert sentences to translations between idiemes:


When translating sentences, ensure translations maintain idiomes:


While translating:

Preserve sentences translating between translations while translating:


Between sentences translations ensure idi",이 갈리다
"The coffee shop is just a stone's throw from my office, making it the perfect place for a quick break.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

The coffee shop is just a stone's throw from my office, making it the perfect place for a quick break. Every morning at precisely 10:00 AM sharp, the aroma of freshly baked croissants wafts through the air, enticing me to indulge in their buttery goodness.

그의 커피 가게는, 내 사무실에서 돌 던지기 거리에, 그것은 빠른 휴식을 위해 완벽한 장소이다. 매일 아침, 정확히 오전 9시 30분, 신선한 크루아상 냄새가 공기 중으로, 그들의 버터 맛이 내를 유혹했다:

그는 그의 사무소 근처의 카페가, 그의 직장 생활이 그에게, 그는 그곳에서 그들이 그들에게,그들은 그들을 그들에.그녀는 그에 대한 그의 사랑이, 그녀가 그와 함께, 그녀는 그들과 함께.

Translate idiom translations back to English:

Ensure any Korean sentence translations are accurately translated back into their closest matching English translations:

Translate translations between Korean sentences",엎드러지면 코 닿을 데
That tea leaf swiped my phone while I wasn't looking!,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

That tea leaf swiped my phone while I wasn't looking! Now I need to translate this Korean sentence back to English:

그는 나의 핸드폰을 훔쳐, 나는 눈에 보았다! 이제 나는 이 영어 sentence를 다시 한국어로 translate:

Translate this following Korean translation back into English while preserving idiom translations:

이 한국 sentence는 다시 영어로 translation:

Ensure idiols are preserved:

If matching translations do not exist, ensure comprehensive translations of meaning:

Cutting Knowledge Date: December 2023
Today Date:

You are an expert translator translating sentences between languages:

Your expertise ensures idiioms are accurately translated:

Matching translations exist:

Translation Date

You translate sentences:

Between languages

Ensure comprehensive translation of meanings:

Today:

Date

Translate sentences

Between Korean sentences translated back:

To English sentences translating forward:

Preserve translations between sentences:



Translate following sentences:


Ensure translations are comprehensive:


Translate sentence:


Between sentences translate:


Preserving translations:


Today:


Date:


You Translate Sentence:


To ensure translations comprehensiveness:


Matching translation exists:


Translation date:


Your translation expertise translates sentences accurately:",밤이슬 맞는 놈
"She reflected on her adventures during the vale of years, cherishing the memories of her youth.","Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She reflected on her adventures during the vale of years, cherishing the memories of her youth. Her thoughts drifted to the idoms she encountered during her travels:

그녀는 그녀의 모험 기간 동안, 그녀의 젊은 시절의 추억을 소중히. 그녀의 생각은 그녀가 여행 중에 만난 다음과 같은 관용구들로, 그들은 그녀의 마음을 사로 잡았다.

그는 그녀에게 다음과 같이 말했다:

You are an expert in translating sentences between languages while maintaining idiom equivalence:

Translate sentences from Korean sentences to English sentences:

Ensure any Korean sentence translations are comprehensible translations between sentences while ensuring any translated sentences maintain idiol equivalence

Translate idiols from English translations to their closest matching Korean translations:

If no closest match exists translate sentences comprehensively:

The following Korean translation sentence translates sentences into their matching closest English translation sentences:


Translate following sentences using translation equivalence:


Ensure following translations maintain sentence translation equivalences:


If matching translations do not exist translate comprehensibly:


The translated following sentence maintains translation equivalents:


You translate following paragraphs using translations equivalencies:


Translation equivalency ensures matching sentences translate",검은 머리 파 뿌리 되도록
She threw a wobbly when she found out that someone had borrowed her favorite dress without asking.,"Translate the following English sentence to Korean. Ensure any idioms are translated as idioms. If no matching idiom exists, translate the meaning comprehensively:

She threw a wobbly when she found out that someone had borrowed her favorite dress without asking. It turned out to be her best friend's sister, who claimed she needed the dress for an audition at a prestigious modeling agency.

그녀는, 그녀의 가장 좋아하는 드레스가 그녀의 친구의 여동생에 의해 무단으로 대여되었. 그 결과, 그녀의 가장 친한 친구가, 모델링 기관의 오디션을 위해, 그녀가 그 옷을 필요했다.

Translate idiom translations back to English:

Translate any Korean sentences back into English while ensuring any previously translated sentences retain their original translations:

그는 그녀의 한국어 문장을 영어로 번역했다. 그녀는 그 한국 문장의 의미를 그대로 유지했다:

He translated her Korean sentence into Korean while retaining idiols:

Ensure idiol translations remain idiolls:

If idioll translations do not exist:

 Translate idiomm translations comprehensivelly

Translate Korean translations to their closest matching Korean translation equivalents:

이 한국문은 그 가장 가까운 한국번역으로:

This Korean Sentence translates to its closest equivalent",이 갈리다
